femLRS maleLRS jSurv sex f_coeff immGG DFEs id cohort socdam socsire brood pair
NA 5 NA Male 0.0561070183757693 0.740994453430176 0 2536 2010 2337 1687 NA NA
NA NA 1 Male 0.0707615214341786 0.618446588516235 -1.46632899459064 2805 2010 2594 1933 402 267
NA 20 NA Male 0.0707615214341786 0.618446588516235 0 2805 2010 2594 1933 NA NA
NA NA 1 Male 0.0426025707274675 0.653820037841797 -1.42501607922082 2425 2010 1689 2140 403 268
NA 11 NA Male 0.0426025707274675 0.653820037841797 0 2425 2010 1689 2140 NA NA
NA NA 1 Male 0.0493682775631896 0.661246538162231 -1.17713858700185 2807 2010 2621 2493 404 269
NA 18 NA Male 0.0493682775631896 0.661246538162231 0 2807 2010 2621 2493 NA NA
NA NA 1 Male 0.0771850612800336 0.553785800933838 -0.970574010152704 2644 2010 2502 2618 405 145
NA 19 NA Male 0.0771850612800336 0.553785800933838 0 2644 2010 2502 2618 NA NA
NA NA 1 Male 0.0771850612800336 0.553785800933838 -0.970574010152704 2647 2010 2502 2618 405 145
NA 5 NA Male 0.0771850612800336 0.553785800933838 0 2647 2010 2502 2618 NA NA
NA NA 1 Male 0.0308098409732338 0.740986704826355 0.681942604640431 3163 2014 2982 3107 406 270
NA NA 1 Male 0.100342455461941 0.700052320957184 0.681942604640431 3266 2014 2982 3107 406 270
NA NA 1 Male 0.170935052912682 0.567975521087646 -0.55744485645442 2650 2010 1642 2593 407 271
NA 3 NA Male 0.170935052912682 0.567975521087646 0 2650 2010 1642 2593 NA NA
NA NA 1 Male 0.100776398394373 0.578958511352539 -0.516131941084592 2652 2010 2503 2336 408 272
NA 19 NA Male 0.100776398394373 0.578958511352539 0 2652 2010 2503 2336 NA NA
NA NA 1 Male 0.152768182830187 0.564016103744507 0.103561789462834 2806 2010 2403 2619 409 273
NA 1 NA Male 0.152768182830187 0.564016103744507 0 2806 2010 2403 2619 NA NA
NA NA 1 Male 0.0408054559957236 0.680322170257568 0.144874704832662 2643 2010 1958 2453 410 125
NA 2 NA Male 0.0408054559957236 0.680322170257568 0 2643 2010 1958 2453 NA NA
NA NA 1 Male 0.0640326328575611 0.697151184082031 0.144874704832662 2223 2010 1958 2453 410 125
NA 35 NA Male 0.0640326328575611 0.697151184082031 0 2223 2010 1958 2453 NA NA
NA NA 1 Male 0.0801020768412855 0.550596237182617 0.144874704832662 2535 2010 2279 2235 195 134
NA 5 NA Male 0.0801020768412855 0.550596237182617 0 2535 2010 2279 2235 NA NA
NA NA 1 Male 0.0777080935658887 0.569943428039551 0.144874704832662 2537 2010 2404 1954 411 155
NA 3 NA Male 0.0777080935658887 0.569943428039551 0 2537 2010 2404 1954 NA NA
NA NA 1 Male 0.0680520935129607 0.60060453414917 1.05375884296889 2645 2010 2502 2618 197 145
NA 15 NA Male 0.0680520935129607 0.60060453414917 0 2645 2010 2502 2618 NA NA
NA NA 1 Male 0 0.792401790618896 1.05375884296889 2651 2010 50 2454 412 126
NA 0 NA Male 0 0.792401790618896 0 2651 2010 50 2454 NA NA
NA NA 1 Male 0.0525271317428633 0.674672484397888 1.2190105044482 3041 2012 2742 2585 413 131
NA 10 NA Male 0.0525271317428633 0.674672484397888 0 3041 2012 2742 2585 NA NA
NA NA 1 Male 0 0.784822225570679 -1.21845150237167 2979 2013 2620 53 414 152
NA NA 1 Male 0.115768195030796 0.565709471702576 -1.17713858700185 3113 2013 2887 2652 199 146
NA NA 1 Male 0.115768195030796 0.565709471702576 -1.17713858700185 3109 2013 2887 2652 199 146
NA NA 1 Male 0.0713440426989109 0.680680990219116 -0.887948179413047 2980 2013 2653 2586 200 147
NA NA 1 Male 0.0358800253311529 0.707573413848877 -0.846635264043219 3108 2013 2881 2862 202 149
NA NA 1 Male 0.0660304763459862 0.615282416343689 -0.887948179413047 3107 2013 2587 2865 415 274
NA NA 1 Male 0.114455667518087 0.66005539894104 -0.598757771824249 3110 2013 2919 2875 203 150
NA NA 1 Male 0.0876775004912815 0.614175498485565 0.434065112421461 3228 2013 3047 2868 416 275
NA NA 1 Male 0.148312399970337 0.58840149641037 0.434065112421461 3229 2013 3046 2732 417 276
NA NA 1 Male 0.148312399970337 0.58840149641037 0.434065112421461 3255 2013 3046 2732 417 276
NA NA 1 Male 0 0.776230216026306 0.764568435380087 3111 2013 2887 2652 418 146
NA NA 1 Male 0.0358800253311529 0.707573413848877 0.971133012229229 3115 2013 2881 2862 419 149
NA NA 1 Male 0.0358800253311529 0.707573413848877 0.971133012229229 3114 2013 2881 2862 419 149
NA NA 1 Male 0.114980940959867 0.594839572906494 1.01244592759906 3112 2013 2498 2869 420 277
NA NA 1 Male 0.109574821683054 0.566185712814331 1.01244592759906 2981 2013 2498 2869 420 277
NA NA 1 Male 0.0584232234905357 0.659579277038574 -1.17713858700185 3164 2014 2887 3045 421 278
NA NA 1 Male 0.0863918846328033 0.608844339847565 -1.21845150237167 3265 2014 2922 3109 422 279
NA NA 1 Male 0.14259051917179 0.5263352394104 1.63213965814648 2646 2010 2440 2145 423 121
NA 11 NA Male 0.14259051917179 0.5263352394104 0 2646 2010 2440 2145 NA NA
NA NA 1 Male 0.0595095092430711 0.734768629074097 -0.970574010152704 2873 2011 1689 2643 424 122
NA 3 NA Male 0.0595095092430711 0.734768629074097 0 2873 2011 1689 2643 NA NA
NA NA 1 Male 0.308628649137972 0.60060453414917 -0.887948179413047 2876 2011 2654 2645 213 158
NA 0 NA Male 0.308628649137972 0.60060453414917 0 2876 2011 2654 2645 NA NA
NA NA 1 Male 0.0818473374238238 0.548752307891846 -0.846635264043219 2734 2011 2538 2644 425 164
NA 0 NA Male 0.0818473374238238 0.548752307891846 0 2734 2011 2538 2644 NA NA
NA NA 1 Male 0.0259108410682529 0.651979207992554 -0.640070687194077 2865 2011 2620 1518 214 159
NA 15 NA Male 0.0259108410682529 0.651979207992554 0 2865 2011 2620 1518 NA NA
NA NA 1 Male 0.0826197068672627 0.568960189819336 -0.55744485645442 2586 2011 2402 1933 215 160
NA 7 NA Male 0.0826197068672627 0.568960189819336 0 2586 2011 2402 1933 NA NA
NA NA 1 Male 0.0826197068672627 0.568960189819336 -0.55744485645442 2584 2011 2402 1933 215 160
NA 10 NA Male 0.0826197068672627 0.568960189819336 0 2584 2011 2402 1933 NA NA
NA NA 1 Male 0.0585696307898615 0.611093521118164 -0.516131941084592 2868 2011 2503 2647 426 280
NA 20 NA Male 0.0585696307898615 0.611093521118164 0 2868 2011 2503 2647 NA NA
NA NA 1 Male 0.0585696307898615 0.611093521118164 -0.516131941084592 2864 2011 2503 2647 426 280
NA 3 NA Male 0.0585696307898615 0.611093521118164 0 2864 2011 2503 2647 NA NA
NA NA 1 Male 0.148752804270771 0.559906959533691 -0.144315702756137 2732 2011 2504 2455 216 156
NA 8 NA Male 0.148752804270771 0.559906959533691 0 2732 2011 2504 2455 NA NA
NA NA 1 Male 0 0.7631676197052 0.103561789462834 2875 2011 50 2454 209 126
NA 15 NA Male 0 0.7631676197052 0 2875 2011 50 2454 NA NA
NA NA 1 Male 0.137505148886703 0.619916081428528 0.516690943161117 3030 2011 2498 2593 427 157
NA 3 NA Male 0.137505148886703 0.619916081428528 0 3030 2011 2498 2593 NA NA
NA NA 1 Male 0.137505148886703 0.619916081428528 0.516690943161117 3032 2011 2498 2593 427 157
NA 7 NA Male 0.137505148886703 0.619916081428528 0 3032 2011 2498 2593 NA NA
NA NA 1 Male 0.101958008934162 0.6141197681427 0.558003858530946 2867 2011 2657 2425 218 161
NA 1 NA Male 0.101958008934162 0.6141197681427 0 2867 2011 2657 2425 NA NA
NA NA 1 Male 0.129488928449064 0.571770668029785 0.558003858530946 2874 2011 2657 2425 218 161
NA 2 NA Male 0.129488928449064 0.571770668029785 0 2874 2011 2657 2425 NA NA
NA NA 1 Male 0.112153572172247 0.565363168716431 -0.474819025714764 2915 2012 2503 2647 428 280
NA 0 NA Male 0.112153572172247 0.565363168716431 0 2915 2012 2503 2647 NA NA
NA NA 1 Male 0.142688085397822 0.576881885528564 -0.226941533495793 2765 2012 2588 2807 429 165
NA 1 NA Male 0.142688085397822 0.576881885528564 0 2765 2012 2588 2807 NA NA
NA NA 1 Male 0.0825934675922326 0.571430206298828 0.0622488740930052 3042 2012 2538 2644 222 164
NA 2 NA Male 0.0825934675922326 0.571430206298828 0 3042 2012 2538 2644 NA NA
NA NA 1 Male 0.308628649137972 0.60060453414917 0.268813450942147 2918 2012 2654 2645 430 158
NA 0 NA Male 0.308628649137972 0.60060453414917 0 2918 2012 2654 2645 NA NA
NA NA 1 Male 0.086494202132144 0.631536364555359 0.516690943161117 3043 2012 2882 2868 431 281
NA 3 NA Male 0.086494202132144 0.631536364555359 0 3043 2012 2882 2868 NA NA
NA NA 1 Male 0 0.792401790618896 0.681942604640431 2766 2012 50 2454 223 126
NA 0 NA Male 0 0.792401790618896 0 2766 2012 50 2454 NA NA
NA NA 1 Male 0.114241530998697 0.55694317817688 0.805881350749916 2914 2012 2655 2870 432 282
NA 2 NA Male 0.114241530998697 0.55694317817688 0 2914 2012 2655 2870 NA NA
NA NA 1 Male 0.0259108410682529 0.651979207992554 0.888507181489573 2917 2012 2620 1518 224 159
NA 0 NA Male 0.0259108410682529 0.651979207992554 0 2917 2012 2620 1518 NA NA
NA NA 1 Male 0.0260621042089042 0.766698122024536 0.971133012229229 2916 2012 2743 2536 433 163
NA 13 NA Male 0.0260621042089042 0.766698122024536 0 2916 2012 2743 2536 NA NA
NA NA 1 Male 0.039813040260924 0.703000068664551 0.971133012229229 3045 2012 1958 2866 434 283
NA 0 NA Male 0.039813040260924 0.703000068664551 0 3045 2012 1958 2866 NA NA
NA NA 1 Male 0.111287746589369 0.591432094573975 0.971133012229229 3044 2012 2884 2871 435 284
NA 0 NA Male 0.111287746589369 0.591432094573975 0 3044 2012 2884 2871 NA NA
NA NA 0 Female 0 0.4716796875 -1.38370316385099 344 1993 237 114 1 1
NA NA 0 Female 0.0225982666015625 0.517578125 -1.2597644177415 312 1993 236 228 436 43
NA NA 0 Male 0.0225982666015625 0.517578125 -1.2597644177415 336 1993 236 228 436 43
NA NA 0 Female 0.020355224609375 0.5380859375 -1.2597644177415 355 1993 236 228 436 43
NA NA 0 Male 0.0225982666015625 0.517578125 -1.2597644177415 369 1993 236 228 436 43
NA NA 0 Female 0.0663681030273438 0.2578125 -1.21845150237167 316 1993 249 244 437 62
NA NA 0 Female 0.048492431640625 0.458984375 -1.21845150237167 340 1993 249 244 437 62
NA NA 0 Male 0.048492431640625 0.458984375 -1.21845150237167 359 1993 249 244 437 62
NA NA 0 Female 0.048492431640625 0.458984375 -1.21845150237167 371 1993 249 244 437 62
NA NA 0 Male 0.0712890625 0.48046875 -1.17713858700185 164 1993 139 112 438 285
NA NA 0 Male 0.0712890625 0.48046875 -1.17713858700185 171 1993 139 112 438 285
NA NA 0 Female 0.0737762451171875 0.3603515625 -1.05319984089236 333 1993 253 145 439 286
NA NA 0 Female 0.0737762451171875 0.3603515625 -1.05319984089236 352 1993 253 145 439 286
NA NA 0 Female 0.0341796875 0.56640625 -1.13582567163202 168 1993 102 100 226 166
NA NA 0 Female 0.0341796875 0.56640625 -1.13582567163202 175 1993 102 100 226 166
NA NA 0 Female 0.0597381591796875 0.33154296875 -1.13582567163202 492 1993 126 277 440 47
NA NA 0 Female 0.021484375 0.3671875 -1.13582567163202 149 1993 126 277 440 47
NA NA 0 Female 0.0341796875 0.56640625 -1.09451275626219 169 1993 103 134 441 212
NA NA 0 Female 0.048858642578125 0.3271484375 -1.05319984089236 328 1993 241 219 442 215
NA NA 0 Female 0.048858642578125 0.3271484375 -1.05319984089236 348 1993 241 219 442 215
NA NA 0 Female 0.048858642578125 0.3271484375 -1.05319984089236 364 1993 241 219 442 215
NA NA 0 Male 0.048858642578125 0.3271484375 -1.05319984089236 375 1993 241 219 442 215
NA NA 0 Female 0.11700439453125 0.5234375 -0.970574010152704 196 1993 155 157 443 287
NA NA 0 Male 0.11700439453125 0.5234375 -0.970574010152704 197 1993 155 157 443 287
NA NA 0 Female 0.0107421875 0.4677734375 -1.01188692552253 325 1993 251 101 227 167
NA NA 0 Female 0.0107421875 0.4677734375 -1.01188692552253 346 1993 251 101 227 167
NA NA 0 Male 0.0107421875 0.4677734375 -1.01188692552253 374 1993 251 101 227 167
NA NA 0 Female 0.113616943359375 0.1591796875 -0.970574010152704 326 1993 235 123 444 288
NA NA 0 Female 0.0807380676269531 0.28515625 -1.09451275626219 863 1995 272 467 228 13
NA NA 0 Male 0.0908012390136719 0.326904296875 -1.09451275626219 883 1995 473 143 445 18
NA NA 0 Male 0.0908012390136719 0.326904296875 -1.09451275626219 902 1995 473 143 445 18
NA NA 0 Female 0.0908012390136719 0.326904296875 -1.09451275626219 918 1995 473 143 445 18
NA NA 0 Female 0.0908012390136719 0.326904296875 -1.09451275626219 928 1995 473 143 445 18
NA NA 0 Female 0.0519866943359375 0.3994140625 -1.09451275626219 637 1995 284 280 446 289
NA NA 0 Female 0.0549507141113281 0.6865234375 -1.05319984089236 872 1995 163 528 447 290
NA NA 0 Female 0.0549507141113281 0.6865234375 -1.05319984089236 893 1995 163 528 447 290
NA NA 0 Female 0.0463676452636719 0.4140625 -1.05319984089236 865 1995 383 468 448 10
NA NA 0 Female 0.0588722229003906 0.52392578125 -1.05319984089236 646 1995 383 468 448 10
NA NA 0 Male 0.0588722229003906 0.52392578125 -1.05319984089236 671 1995 383 468 448 10
NA NA 0 Male 0.0463676452636719 0.4140625 -1.05319984089236 922 1995 383 468 448 10
NA NA 0 Female 0.05889892578125 0.3564453125 -1.09451275626219 435 1995 253 160 449 291
NA NA 0 Male 0.05889892578125 0.3564453125 -1.09451275626219 442 1995 253 160 449 291
NA NA 0 Male 0.05889892578125 0.3564453125 -1.09451275626219 448 1995 253 160 449 291
NA NA 0 Female 0.05889892578125 0.3564453125 -1.09451275626219 452 1995 253 160 449 291
NA NA 0 Male 0.0550155639648438 0.4384765625 -1.05319984089236 621 1995 382 295 229 26
NA NA 0 Male 0.040802001953125 0.3759765625 -0.887948179413047 427 1995 127 224 450 51
NA NA 0 Female 0.040802001953125 0.3759765625 -0.887948179413047 437 1995 127 224 450 51
NA NA 0 Female 0.040802001953125 0.3759765625 -0.887948179413047 445 1995 127 224 450 51
NA NA 0 Male 0.0937910079956055 0.286376953125 -0.887948179413047 860 1995 474 275 451 292
NA NA 0 Female 0.0937910079956055 0.286376953125 -0.887948179413047 885 1995 474 275 451 292
NA NA 0 Male 0.0937910079956055 0.286376953125 -0.887948179413047 904 1995 474 275 451 292
NA NA 0 Female 0.0937910079956055 0.286376953125 -0.887948179413047 920 1995 474 275 451 292
NA NA 0 Female 0.0712890625 0.4765625 -0.846635264043219 183 1995 148 226 3 3
NA NA 0 Female 0.0308990478515625 0.3916015625 -0.846635264043219 450 1995 148 226 3 3
NA NA 0 Female 0.056915283203125 0.373046875 -0.887948179413047 636 1995 288 279 230 12
NA NA 0 Male 0.056915283203125 0.373046875 -0.887948179413047 663 1995 288 279 230 12
NA NA 0 Female 0.0618896484375 0.38525390625 -0.764009433303562 631 1995 310 254 4 4
NA NA 0 Male 0.0618896484375 0.38525390625 -0.764009433303562 659 1995 310 254 4 4
NA NA 0 Male 0.0618896484375 0.38525390625 -0.764009433303562 690 1995 310 254 4 4
NA NA 0 Female 0.0233306884765625 0.5517578125 -0.722696517933734 627 1995 303 136 452 293
NA NA 0 Female 0.0233306884765625 0.5517578125 -0.722696517933734 654 1995 303 136 452 293
NA NA 0 Male 0.0233306884765625 0.5517578125 -0.722696517933734 675 1995 303 136 452 293
NA NA 0 Male 0.0718917846679688 0.4921875 -0.722696517933734 432 1995 238 231 5 5
NA NA 0 Female 0.0718917846679688 0.4921875 -0.722696517933734 440 1995 238 231 5 5
NA NA 0 Female 0.0577602386474609 0.4609375 -0.681383602563906 881 1995 536 276 453 294
NA NA 0 Female 0.044464111328125 0.412109375 -0.681383602563906 266 1995 221 144 231 168
NA NA 0 Female 0.044464111328125 0.412109375 -0.681383602563906 268 1995 221 144 231 168
NA NA 0 Male 0.0214776992797852 0.480712890625 -0.681383602563906 867 1995 534 298 454 171
NA NA 0 Male 0.0214776992797852 0.480712890625 -0.681383602563906 889 1995 534 298 454 171
NA NA 0 Female 0.0214776992797852 0.480712890625 -0.681383602563906 908 1995 534 298 454 171
NA NA 0 Male 0.0915908813476562 0.37646484375 -0.598757771824249 626 1995 285 230 455 295
NA NA 0 Female 0.0915908813476562 0.37646484375 -0.598757771824249 652 1995 285 230 455 295
NA NA 0 Male 0.133743286132812 0.19580078125 -0.516131941084592 619 1995 302 228 456 296
NA NA 0 Male 0 0.75048828125 -0.433506110344935 622 1995 41 299 457 297
NA NA 0 Female 0 0.75048828125 -0.433506110344935 647 1995 41 299 457 297
NA NA 0 Male 0 0.75048828125 -0.433506110344935 672 1995 41 299 457 297
NA NA 0 Female 0.0839462280273438 0.5194091796875 -0.474819025714764 1188 1995 822 821 458 298
NA NA 0 Female 0.0839462280273438 0.5194091796875 -0.474819025714764 1191 1995 822 821 458 298
NA NA 0 Female 0.0839462280273438 0.5194091796875 -0.474819025714764 1194 1995 822 821 458 298
NA NA 0 Female 0.0839462280273438 0.5194091796875 -0.474819025714764 1196 1995 822 821 458 298
NA NA 0 Male 0.0565395355224609 0.341064453125 -0.516131941084592 899 1995 478 159 6 6
NA NA 0 Male 0.0335235595703125 0.46826171875 -0.433506110344935 651 1995 384 379 232 19
NA NA 0 Female 0 0.51806640625 -0.268254448865622 658 1995 237 300 233 20
NA NA 0 Female 0 0.51806640625 -0.268254448865622 677 1995 237 300 233 20
NA NA 0 Female 0 0.51806640625 -0.268254448865622 689 1995 237 300 233 20
NA NA 0 Female 0.123386383056641 0.37451171875 -0.185628618125965 623 1995 251 529 234 169
NA NA 0 Female 0.0923471450805664 0.463623046875 -0.0616898720164799 870 1995 535 527 459 299
NA NA 0 Female 0.0192279815673828 0.564453125 -0.0616898720164799 892 1995 535 527 459 299
NA NA 0 Female 0.0192279815673828 0.564453125 -0.0616898720164799 911 1995 535 527 459 299
NA NA 0 Female 0.0923471450805664 0.463623046875 -0.0616898720164799 924 1995 535 527 459 299
NA NA 0 Female 0.0519866943359375 0.3994140625 0.0622488740930052 638 1995 284 280 460 289
NA NA 0 Male 0.178970336914062 0.3583984375 0.0622488740930052 430 1995 249 469 461 300
NA NA 0 Female 0.0983409881591797 0.353759765625 0.144874704832662 879 1995 476 278 462 172
NA NA 0 Female 0.0983409881591797 0.353759765625 0.144874704832662 898 1995 476 278 462 172
NA NA 0 Male 0.0983409881591797 0.353759765625 0.144874704832662 916 1995 476 278 462 172
NA NA 0 Female 0.0983409881591797 0.353759765625 0.144874704832662 927 1995 476 278 462 172
NA NA 0 Male 0.0908012390136719 0.326904296875 0.18618762020249 884 1995 473 143 463 18
NA NA 0 Male 0.0908012390136719 0.326904296875 0.18618762020249 903 1995 473 143 463 18
NA NA 0 Female 0.0908012390136719 0.326904296875 0.18618762020249 919 1995 473 143 463 18
NA NA 0 Female 0.0640792846679688 0.41943359375 0.18618762020249 617 1995 306 206 464 23
NA NA 0 Female 0.0640792846679688 0.41943359375 0.18618762020249 643 1995 306 206 464 23
NA NA 0 Female 0.0786819458007812 0.38916015625 0.268813450942147 616 1995 305 245 465 301
NA NA 0 Male 0.0549507141113281 0.6865234375 0.351439281681804 873 1995 163 528 466 290
NA NA 0 Female 0.0549507141113281 0.6865234375 0.351439281681804 894 1995 163 528 466 290
NA NA 0 Female 0.0549507141113281 0.6865234375 0.351439281681804 912 1995 163 528 466 290
NA NA 0 Male 0.0511970520019531 0.41748046875 0.268813450942147 635 1995 301 274 467 55
NA NA 0 Female 0.0836715698242188 0.37939453125 0.268813450942147 662 1995 301 274 467 55
NA NA 0 Female 0.0511970520019531 0.41748046875 0.268813450942147 680 1995 301 274 467 55
NA NA 0 Male 0.06591796875 0.5859375 0.268813450942147 182 1995 147 243 7 7
NA NA 0 Female 0.06591796875 0.5859375 0.268813450942147 184 1995 147 243 7 7
NA NA 0 Female 0.0812692642211914 0.530517578125 0.227500535572319 862 1995 382 295 468 26
NA NA 0 Male 0.0812692642211914 0.530517578125 0.227500535572319 886 1995 382 295 468 26
NA NA 0 Male 0.0812692642211914 0.530517578125 0.227500535572319 905 1995 382 295 468 26
NA NA 0 Male 0.0812692642211914 0.530517578125 0.227500535572319 921 1995 382 295 468 26
NA NA 0 Female 0.192230224609375 0.45361328125 0.310126366311975 629 1995 241 219 469 215
NA NA 0 Female 0.192230224609375 0.45361328125 0.310126366311975 656 1995 241 219 469 215
NA NA 0 Male 0.192230224609375 0.45361328125 0.310126366311975 676 1995 241 219 469 215
NA NA 0 Male 0.192230224609375 0.45361328125 0.310126366311975 687 1995 241 219 469 215
NA NA 0 Male 0.0911064147949219 0.41259765625 0.351439281681804 624 1995 286 820 470 176
NA NA 0 Female 0.0911064147949219 0.41259765625 0.351439281681804 650 1995 286 820 470 176
NA NA 0 Male 0.0911064147949219 0.41259765625 0.351439281681804 673 1995 286 820 470 176
NA NA 0 Female 0.0494804382324219 0.3515625 0.351439281681804 686 1995 286 820 470 176
NA NA 0 Male 0.030487060546875 0.37646484375 0.392752197051632 642 1995 381 247 8 8
NA NA 0 Female 0.0335235595703125 0.46826171875 -0.433506110344935 674 1995 384 379 232 19
NA NA 0 Female 0.040802001953125 0.3759765625 0.475378027791289 428 1995 127 224 471 51
NA NA 0 Male 0.040802001953125 0.3759765625 0.475378027791289 438 1995 127 224 471 51
NA NA 0 Male 0.040802001953125 0.3759765625 0.475378027791289 446 1995 127 224 471 51
NA NA 0 Male 0.040802001953125 0.3759765625 0.475378027791289 451 1995 127 224 471 51
NA NA 0 Male 0.07177734375 0.545654296875 0.392752197051632 876 1995 102 378 9 9
NA NA 0 Female 0.075439453125 0.47705078125 0.392752197051632 649 1995 102 378 9 9
NA NA 0 Female 0.07177734375 0.545654296875 0.392752197051632 926 1995 102 378 9 9
NA NA 0 Male 0.0802040100097656 0.549072265625 0.392752197051632 869 1995 290 470 235 170
NA NA 0 Female 0.0802040100097656 0.549072265625 0.392752197051632 891 1995 290 470 235 170
